Handle,Title,Body (HTML),Vendor,Standard Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
black-suede-multi-compartment-satchel-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/Black-suede-model-multi-compartment-satchel-bag.jpg?v=1628073489,9,,,,,,,,,,,,,,,,,,,,,,
red-over-the-shoulder-tote-bag,Red over the shoulder tote bag,"",RTW,,,Shoulder bags,true,Title,Default Title,,,,,DHB-01,0.0,shopify,0,continue,manual,43.99,71.99,true,false,'71510225,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/red-quarter-over-the-shoulder-tote-bag-scaled.jpg?v=1628073479,1,,false,,,,,,,,,,,,,,,,,kg,,,active
red-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/red-quarter-over-the-shoulder-tote-bag-MODEL.jpg?v=1628073479,2,,,,,,,,,,,,,,,,,,,,,,
red-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/red-over-the-shoulder-tote-bag-scaled.jpg?v=1628073479,3,,,,,,,,,,,,,,,,,,,,,,
red-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/red-back-over-the-shoulder-tote-bag-scaled.jpg?v=1628073479,4,,,,,,,,,,,,,,,,,,,,,,
red-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/red-side-over-the-shoulder-tote-bag.jpg?v=1628073479,5,,,,,,,,,,,,,,,,,,,,,,
red-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/red-base-over-the-shoulder-tote-bag.jpg?v=1628073479,6,,,,,,,,,,,,,,,,,,,,,,
red-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/red-inside-over-the-shoulder-tote-bag.jpg?v=1628073479,7,,,,,,,,,,,,,,,,,,,,,,
red-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/red-model-over-the-shoulder-tote-bag.jpg?v=1628073479,8,,,,,,,,,,,,,,,,,,,,,,
pink-over-the-shoulder-tote-bag,Pink over the shoulder tote bag,"",RTW,,,Shoulder bags,true,Title,Default Title,,,,,DHB-02,0.0,shopify,0,continue,manual,43.99,71.99,true,false,'71346385,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/pink-quarter-over-the-shoulder-tote-bag-scaled.jpg?v=1628073468,1,,false,,,,,,,,,,,,,,,,,kg,,,active
pink-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/pink-quarter-over-the-shoulder-tote-bag-MODEL.jpg?v=1628073468,2,,,,,,,,,,,,,,,,,,,,,,
pink-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/pink-over-the-shoulder-tote-bag-scaled.jpg?v=1628073468,3,,,,,,,,,,,,,,,,,,,,,,
pink-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/pink-back-over-the-shoulder-tote-bag-scaled.jpg?v=1628073468,4,,,,,,,,,,,,,,,,,,,,,,
pink-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/pink-side-over-the-shoulder-tote-bag.jpg?v=1628073468,5,,,,,,,,,,,,,,,,,,,,,,
pink-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/pink-base-over-the-shoulder-tote-bag.jpg?v=1628073468,6,,,,,,,,,,,,,,,,,,,,,,
pink-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/pink-inside-over-the-shoulder-tote-bag.jpg?v=1628073468,7,,,,,,,,,,,,,,,,,,,,,,
pink-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/pink-model-over-the-shoulder-tote-bag.jpg?v=1628073468,8,,,,,,,,,,,,,,,,,,,,,,
off-white-and-burgundy-over-the-shoulder-tote-bag,Off-white and burgundy over the shoulder tote bag,"",RTW,,,Shoulder bags,true,Title,Default Title,,,,,DHB-03,0.0,shopify,0,continue,manual,43.99,71.99,true,false,'71182545,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/off-white-and-burgundy-quarter-over-the-shoulder-tote-bag-scaled.jpg?v=1628073459,1,,false,,,,,,,,,,,,,,,,,kg,,,active
off-white-and-burgundy-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/off-white-and-burgundy-quarter-over-the-shoulder-tote-bag-MODEL.jpg?v=1628073459,2,,,,,,,,,,,,,,,,,,,,,,
off-white-and-burgundy-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/off-white-and-burgundy-front-over-the-shoulder-tote-bag-scaled.jpg?v=1628073459,3,,,,,,,,,,,,,,,,,,,,,,
off-white-and-burgundy-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/off-white-and-burgundy-back-over-the-shoulder-tote-bag-scaled.jpg?v=1628073459,4,,,,,,,,,,,,,,,,,,,,,,
off-white-and-burgundy-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/off-white-and-burgundy-side-over-the-shoulder-tote-bag.jpg?v=1628073459,5,,,,,,,,,,,,,,,,,,,,,,
off-white-and-burgundy-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/burgundy-and-off-white-base-over-the-shoulder-tote-bag.jpg?v=1628073459,6,,,,,,,,,,,,,,,,,,,,,,
off-white-and-burgundy-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/off-white-and-burgundy-base-over-the-shoulder-tote-bag.jpg?v=1628073459,7,,,,,,,,,,,,,,,,,,,,,,
off-white-and-burgundy-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/off-white-and-burgundy-model-over-the-shoulder-tote-bag.jpg?v=1628073459,8,,,,,,,,,,,,,,,,,,,,,,
dark-brown-suede-over-the-shoulder-tote-bag,Dark brown suede over the shoulder tote bag,"",RTW,,,Shoulder bags,true,Title,Default Title,,,,,DHB-04,0.0,shopify,1,continue,manual,43.99,71.99,true,false,'71117009,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/dark-brown-suede-quarter-over-the-shoulder-tote-bag-scaled.jpg?v=1628073449,1,,false,,,,,,,,,,,,,,,,,kg,,,active
dark-brown-suede-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/dark-brown-suede-quarter-over-the-shoulder-tote-bag-MODEL.jpg?v=1628073449,2,,,,,,,,,,,,,,,,,,,,,,
dark-brown-suede-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/dark-brown-suede-front-over-the-shoulder-tote-bag-scaled.jpg?v=1628073449,3,,,,,,,,,,,,,,,,,,,,,,
dark-brown-suede-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/dark-brown-suede-back-over-the-shoulder-tote-bag-scaled.jpg?v=1628073449,4,,,,,,,,,,,,,,,,,,,,,,
dark-brown-suede-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/dark-brown-suede-side-over-the-shoulder-tote-bag.jpg?v=1628073449,5,,,,,,,,,,,,,,,,,,,,,,
dark-brown-suede-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/dark-brown-suede-base-over-the-shoulder-tote-bag.jpg?v=1628073449,6,,,,,,,,,,,,,,,,,,,,,,
dark-brown-suede-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/dark-brown-suded-base-over-the-shoulder-tote-bag.jpg?v=1628073449,7,,,,,,,,,,,,,,,,,,,,,,
dark-brown-suede-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/dark-brown-model-suede-over-the-shoulder-tote-bag.jpg?v=1628073449,8,,,,,,,,,,,,,,,,,,,,,,
horse-brown-over-the-shoulder-tote-bag,Horse brown over the shoulder tote bag,"",RTW,,,Shoulder bags,true,Title,Default Title,,,,,DHB-05,0.0,shopify,1,continue,manual,43.99,71.99,true,false,'70887633,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/horse-brown-quarter-over-the-shoulder-tote-bag-scaled.jpg?v=1628073438,1,,false,,,,,,,,,,,,,,,,,kg,,,active
horse-brown-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/horse-brown-quarter-over-the-shoulder-tote-bag-MODEL.jpg?v=1628073438,2,,,,,,,,,,,,,,,,,,,,,,
horse-brown-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/horse-brown-front-over-the-shoulder-tote-bag-scaled.jpg?v=1628073438,3,,,,,,,,,,,,,,,,,,,,,,
horse-brown-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/horse-brown-back-over-the-shoulder-tote-bag-scaled.jpg?v=1628073438,4,,,,,,,,,,,,,,,,,,,,,,
horse-brown-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/horse-brown-side-over-the-shoulder-tote-bag.jpg?v=1628073438,5,,,,,,,,,,,,,,,,,,,,,,
horse-brown-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/horse-brown-base-over-the-shoulder-tote-bag.jpg?v=1628073438,6,,,,,,,,,,,,,,,,,,,,,,
horse-brown-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/horse-brown-inside-over-the-shoulder-tote-bag.jpg?v=1628073438,7,,,,,,,,,,,,,,,,,,,,,,
horse-brown-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/horse-brown-model-over-the-shoulder-tote-bag.jpg?v=1628073438,8,,,,,,,,,,,,,,,,,,,,,,
blue-and-black-over-the-shoulder-tote-bag,Blue and black over the shoulder tote bag,"",RTW,,,Shoulder bags,true,Title,Default Title,,,,,DHB-07,0.0,shopify,0,continue,manual,43.99,72.99,true,false,'67578065,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/blue-and-black-quarter-over-the-shoulder-tote-bag-scaled.jpg?v=1628073429,1,,false,,,,,,,,,,,,,,,,,kg,,,active
blue-and-black-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/blue-and-black-quarter-over-the-shoulder-tote-bag-MODEL.jpg?v=1628073429,2,,,,,,,,,,,,,,,,,,,,,,
blue-and-black-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/blue-and-black-front-over-the-shoulder-tote-bag-scaled.jpg?v=1628073429,3,,,,,,,,,,,,,,,,,,,,,,
blue-and-black-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/blue-and-black-back-over-the-shoulder-tote-bag-scaled.jpg?v=1628073429,4,,,,,,,,,,,,,,,,,,,,,,
blue-and-black-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/blue-and-black-side-over-the-shoulder-tote-bag.jpg?v=1628073429,5,,,,,,,,,,,,,,,,,,,,,,
blue-and-black-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/blue-and-black-base-over-the-shoulder-tote-bag.jpg?v=1628073429,6,,,,,,,,,,,,,,,,,,,,,,
blue-and-black-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/blue-and-black-inside-over-the-shoulder-tote-bag.jpg?v=1628073429,7,,,,,,,,,,,,,,,,,,,,,,
blue-and-black-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/blue-and-black-model-over-the-shoulder-tote-bag.jpg?v=1628073429,8,,,,,,,,,,,,,,,,,,,,,,
tan-and-black-over-the-shoulder-tote-bag,Tan and black over the shoulder tote bag,"",RTW,,,Shoulder bags,true,Title,Default Title,,,,,DHB-08,0.0,shopify,1,continue,manual,43.99,72.99,true,false,'67512529,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/black-and-tan-quarter-over-the-shoulder-tote-bag-scaled.jpg?v=1628073420,1,,false,,,,,,,,,,,,,,,,,kg,,,active
tan-and-black-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/black-and-tan-quarter-over-the-shoulder-tote-bag-MODEL.jpg?v=1628073420,2,,,,,,,,,,,,,,,,,,,,,,
tan-and-black-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/black-and-tan-front-over-the-shoulder-tote-bag-scaled.jpg?v=1628073420,3,,,,,,,,,,,,,,,,,,,,,,
tan-and-black-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/black-and-tan-back-over-the-shoulder-tote-bag-scaled.jpg?v=1628073420,4,,,,,,,,,,,,,,,,,,,,,,
tan-and-black-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/black-and-tan-side-over-the-shoulder-tote-bag.jpg?v=1628073420,5,,,,,,,,,,,,,,,,,,,,,,
tan-and-black-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/black-and-tan-base-over-the-shoulder-tote-bag.jpg?v=1628073420,6,,,,,,,,,,,,,,,,,,,,,,
tan-and-black-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/black-and-tan-inside-over-the-shoulder-tote-bag.jpg?v=1628073420,7,,,,,,,,,,,,,,,,,,,,,,
tan-and-black-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/tan-and-black-model-over-the-shoulder-tote-bag.jpg?v=1628073420,8,,,,,,,,,,,,,,,,,,,,,,
black-suede-over-the-shoulder-tote-bag,Black suede over the shoulder tote bag,"",RTW,,,Shoulder bags,true,Title,Default Title,,,,,DHB-06,0.0,shopify,0,continue,manual,43.99,71.99,true,false,'67479761,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/black-quarter-over-the-shoulder-tote-bag-scaled.jpg?v=1628073411,1,,false,,,,,,,,,,,,,,,,,kg,,,active
black-suede-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/black-quarter-over-the-shoulder-tote-bag-MODEL.jpg?v=1628073411,2,,,,,,,,,,,,,,,,,,,,,,
black-suede-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/black-front-over-the-shoulder-tote-bag-scaled.jpg?v=1628073411,3,,,,,,,,,,,,,,,,,,,,,,
black-suede-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/black-back-over-the-shoulder-tote-bag-scaled.jpg?v=1628073411,4,,,,,,,,,,,,,,,,,,,,,,
black-suede-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/black-side-over-the-shoulder-tote-bag-scaled.jpg?v=1628073411,5,,,,,,,,,,,,,,,,,,,,,,
black-suede-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/black-base-over-the-shoulder-tote-bag-scaled.jpg?v=1628073411,6,,,,,,,,,,,,,,,,,,,,,,
black-suede-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/black-inside-over-the-shoulder-tote-bag-scaled.jpg?v=1628073411,7,,,,,,,,,,,,,,,,,,,,,,
black-suede-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/black-suede-model-over-the-shoulder-tote-bag.jpg?v=1628073411,8,,,,,,,,,,,,,,,,,,,,,,
red-and-black-over-the-shoulder-tote-bag,Red and black over the shoulder tote bag,"",RTW,,,Shoulder bags,true,Title,Default Title,,,,,DHB-09,0.0,shopify,0,continue,manual,43.99,72.99,true,false,'67446993,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/red-and-black-quarter-over-the-shoulder-tote-bag-scaled.jpg?v=1628073401,1,,false,,,,,,,,,,,,,,,,,kg,,,active
red-and-black-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/red-and-black-quarter-over-the-shoulder-tote-bag-MODEL.jpg?v=1628073401,2,,,,,,,,,,,,,,,,,,,,,,
red-and-black-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/red-and-black-front-over-the-shoulder-tote-bag-scaled.jpg?v=1628073401,3,,,,,,,,,,,,,,,,,,,,,,
red-and-black-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/red-and-black-back-over-the-shoulder-tote-bag-scaled.jpg?v=1628073401,4,,,,,,,,,,,,,,,,,,,,,,
red-and-black-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/red-and-black-side-over-the-shoulder-tote-bag.jpg?v=1628073402,5,,,,,,,,,,,,,,,,,,,,,,
red-and-black-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/red-and-black-base-over-the-shoulder-tote-bag.jpg?v=1628073402,6,,,,,,,,,,,,,,,,,,,,,,
red-and-black-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/red-and-black-inside-over-the-shoulder-tote-bag.jpg?v=1628073402,7,,,,,,,,,,,,,,,,,,,,,,
red-and-black-over-the-shoulder-tote-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/red-and-black-model-over-the-shoulder-tote-bag.jpg?v=1628073402,8,,,,,,,,,,,,,,,,,,,,,,
off-white-mini-bowling-bag,Off-white mini bowling bag,"",RTW,,,"Cross-body bags, Handbags",true,Title,Default Title,,,,,GDB-01,0.0,shopify,1,continue,manual,42.99,71.99,true,false,'67381457,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/off-white-main-mini-bowling-bag.jpg?v=1628073393,1,,false,,,,,,,,,,,,,,,,,kg,,,active
off-white-mini-bowling-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/off-white-model-mini-bowling-bag_0b18bdd3-abde-4a03-b3c4-46a24bd56923.jpg?v=1628073393,2,,,,,,,,,,,,,,,,,,,,,,
off-white-mini-bowling-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/off-white-quarter-mini-bowling-bag.jpg?v=1628073393,3,,,,,,,,,,,,,,,,,,,,,,
off-white-mini-bowling-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/off-white-front-mini-bowling-bag.jpg?v=1628073393,4,,,,,,,,,,,,,,,,,,,,,,
off-white-mini-bowling-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/off-white-back-mini-bowling-bag.jpg?v=1628073393,5,,,,,,,,,,,,,,,,,,,,,,
off-white-mini-bowling-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/off-white-side-mini-bowling-bag.jpg?v=1628073393,6,,,,,,,,,,,,,,,,,,,,,,
off-white-mini-bowling-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/off-white-base-mini-bowling-bag.jpg?v=1628073393,7,,,,,,,,,,,,,,,,,,,,,,
off-white-mini-bowling-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/off-white-inside-mini-bowling-bag.jpg?v=1628073393,8,,,,,,,,,,,,,,,,,,,,,,
off-white-mini-bowling-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/off-white-model-mini-bowling-bag.jpg?v=1628073393,9,,,,,,,,,,,,,,,,,,,,,,
red-mini-bowling-bag,Red mini bowling bag,"",RTW,,,"Cross-body bags, Handbags",true,Title,Default Title,,,,,GDB-02,0.0,shopify,0,continue,manual,42.99,71.99,true,false,'67086545,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/red-main-mini-bowling-bag.jpg?v=1628073383,1,,false,,,,,,,,,,,,,,,,,kg,,,active
red-mini-bowling-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/red-main-mini-bowling-bag-MODEL.jpg?v=1628073383,2,,,,,,,,,,,,,,,,,,,,,,
red-mini-bowling-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/red-quarter-mini-bowling-bag.jpg?v=1628073383,3,,,,,,,,,,,,,,,,,,,,,,
red-mini-bowling-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/red-front-mini-bowling-bag.jpg?v=1628073383,4,,,,,,,,,,,,,,,,,,,,,,
red-mini-bowling-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/red-back-mini-bowling-bag.jpg?v=1628073383,5,,,,,,,,,,,,,,,,,,,,,,
red-mini-bowling-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/red-side-mini-bowling-bag.jpg?v=1628073383,6,,,,,,,,,,,,,,,,,,,,,,
red-mini-bowling-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/red-base-mini-bowling-bag.jpg?v=1628073383,7,,,,,,,,,,,,,,,,,,,,,,
red-mini-bowling-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/red-inside-mini-bowling-bag.jpg?v=1628073383,8,,,,,,,,,,,,,,,,,,,,,,
red-mini-bowling-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/red-model-mini-bowling-bag.jpg?v=1628073383,9,,,,,,,,,,,,,,,,,,,,,,
pink-mini-bowling-bag,Pink mini bowling bag,"",RTW,,,"Cross-body bags, Handbags",true,Title,Default Title,,,,,GDB-03,0.0,shopify,0,continue,manual,42.99,71.99,true,false,'66955473,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/pink-main-mini-bowling-bag.jpg?v=1628073373,1,,false,,,,,,,,,,,,,,,,,kg,,,active
pink-mini-bowling-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/pink-main-mini-bowling-bag-MODEL.jpg?v=1628073373,2,,,,,,,,,,,,,,,,,,,,,,
pink-mini-bowling-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/pink-quarter-mini-bowling-bag.jpg?v=1628073373,3,,,,,,,,,,,,,,,,,,,,,,
pink-mini-bowling-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/pink-front-mini-bowling-bag.jpg?v=1628073373,4,,,,,,,,,,,,,,,,,,,,,,
pink-mini-bowling-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/pink-back-mini-bowling-bag.jpg?v=1628073373,5,,,,,,,,,,,,,,,,,,,,,,
pink-mini-bowling-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0550/4968/3153/products/pink-side-mini-bowling-bag.jpg?v=1628073373,6,,,,,,,,,,,,,,,,,,,,,,
